review	label
看了教育局通报，我想说，各官方掌握了多少信息，除了保护未成年人的隐私外，能公开相关物证就及时公开，拒绝对疑问做出解释，只会引发更多猜测，让舆情进一步发酵。O成都吃土青年	0
这里面有点东西，学校到底想隐瞒啥子……？	1
六点四十坠楼，八点半救护车才到，怎么？从外省调了一个新车？还是骑的三轮去的	1
学校这是要干啥	0
各位，带话题转才有热度！相关部门才能重视	0
诶，多好的小伙子就这么没了，希望尽快调查清楚	1
太冷血了，报警打120配合调查好像学校就仁至义尽了，家长是可有可无的局外人吗？	1
求真求实至善至美	0
学校权利挺大啊直接拉殡仪馆了	1
监控老是监控不了想监控的东西	0
为什么一到关键时刻就没有监控！！！！监控都tm是摆设吗	2
并且第一时间遣散学生	0
朱令案不也没有结果吗……	1
我初中学校管理一直很严（有点过了的那种），早上消息封锁的还很严重，当时我们连几年级几班的都不晓得	0
这个学校的办学理念“求真求实至善至美”真可笑	1
其实监控是通过技术手段可以恢复的，只是看想不想，公安机关技术已经很成熟了。	0
很明显，每次学校出事故，事故发生那段监控就一定会消失，可笑，冷漠的处理方式	1
救护车为什么隔了一个半小时才到？？这中间学校在干什么？	2
拜托目击的同学们出来发声好吗？如果现在听任学校摆布三缄其口，多年后一定会为自己的懦弱而后悔的！！！	1
令人惋惜！一个如此年轻生命竟如此骤然逝去……关注后续	1
应该有隐情，唉昨天是母亲节啊	1
为什么每个学校都是平日里监控好好的，一到有事发生了，监控就没了，希望国家好好查查吧@中国新闻网@人民日报@人民网	0
活生生的孩子去学校，最后家长只见到了骨灰???？还不让家长知道怎么回事？这换着谁都受不了吧！	1
坠楼？总有个前因后果吧？！为什么要隐瞒？为什么删监控录像？	1
孩子是家庭的全部，是母亲的全部一句走法律程序就所有顺理成章了吗？要还妈妈一个真相！生儿养儿母亲，连孩子离开这个世界的原因都没有权利知晓吗？要让大众知道法律是有温度的，法治社会是有温情的，法律不不该是用来欺负弱小，不是用来作为权力机关掩盖真相的手段！！痛心，孩子一路走好	2
越隐瞒，越有问题	1
这么恶心的学校?，	2
为啥子一到关键时候，监控就（）？	1
绝对有内幕不然怎么刚好监控坏了连家属都没有签字就把遗体火化了绝对有问题	1
求真求实，至善至美真是讽刺	1
良心大v敢发出来	0
抓学生谈恋爱耍手机监控无处不在，一到关键时候，人命关天了监控全都没了	1
一口一个扫黑除恶结果真的出事了就疯狂压热搜！平民普通人未免也太难了	3
砣子都捏紧了！	0
就在我们小区前面，唉	1
“实事求实至善至美”真可笑	1
警察还喊不要情绪化～哎，都做个人不好吗？	1
有没有要好的朋友	0
所以学校隐瞒了什么	0
这个救护车……推着来的。作为一个母亲太能理解了支持讨回公道。	1
所以6:40发生事故没有第一时间告知家长？所以八点半救护车来了之后也未告知监护人，所以救护车到了半个小时后才告知监护人她心尖尖上的肉没有了	1
好气愤，学校妄图掩盖真相，天理不容！啥子证据都在几个小时内被你们销毁了！	2
纯属好奇，没告知过监护人也没经过监护人的同意学校和医院有权利直接把尸体拉殡仪馆吗？我以为至少得放在医院妥善保存待警方调查吧。	0
痛心疾首！大好青年就这样没了	1
关注孩子到底是怎么死的	0
不是官官相护，是个锤子阿。就要个真相，不是这个辟谣就是那个辟谣的。是给了多少的好处，让你们买断了那良心，晚上睡的踏实你的。就不怕有一天你也会这样的么。学校的那八个打字，是忽悠人的么？一个孩子好不容易这么大了，你让家长怎样，有几个十来年阿，人命就值得么？	1
防民之口，甚于防川。真相终究还是会水落石出的	0
这学校太可怕了。。监控说没有就没有，无法无天！	3
我不信	1
一个10多岁青年突然跳楼，这是肯定得给家长一个交代	1
我不信谣不传谣，但给的通报和死者母亲说法大相径庭，还说死者家属无异议。完全和当事人说法不一致。愿意相信JF，但起码得拿出真凭实据让当事人和大众信服吧。。。	0
就离谱，为什么不让家长确认身份，直接就送殡仪馆了？	1
学生在校出了事情还特么无可奉告	2
这个学校真特么是好学校啊	0
天呐	1
这种事情发生在任何一个人身上都没办法接受，追查到底到底怎么回事	1
常理6.40高中应该上课了吧，不知道各个学校怎么安排地。	0
学校的操作看不懂，公布事实有那么难么？	1
哎，好可惜，哎	1
@脆甜柿柿子	0
每次都是没有监控，如果没有猫腻直接可以看监控。绝对删除修改了	0
凭什么不给看监控	0
就问一句，他为什么跳楼？	1
公开视频+打码，不就行了吗？	0
苏联解体前也是这样的呢	0
中国真厉害人民教师杀人放火，还掩盖事实真相，看来历史也是造假的吧啊哈哈哈您说呢	1
红绿灯高速路的监控都能人脸识别了，学校的监控出事儿就坏。	0
家长都无异议了，不知道网友嗨什么	0
#重庆一15岁女孩校内坠亡#还有这个	1
关注下化学老师	0
疑点重重◆18:40坠楼20:30救护车赶到21点通知家长◆学校拒绝家长进入拒绝家长看监控◆警察调看监控后发现唯独没有坠楼那段视频◆根据受害者母亲描述【学校拒绝沟通】表示走司法程序★我个人认为这是一种蓄意隐瞒犯罪销毁证据的行为企图不经亲属签字直接火化真相到底是什么学校要这样隐瞒	1
其实每次看到这种新闻，就只剩下深深的无力感，总会有人爱粉饰太平，其实确是个吃人的社会，这个母亲换做任何一个母亲，只要你的权力没有校长大，面对的都是同样的结局，这就是现实和无奈	3
应该由法医判断死因，再送去该去的机构啊	0
建议彻查	0
那几个大字“至善至美”这几个字现在显得多么恶心	1
六点四十坠楼，八点半救护车才到？？？这是认真的吗？	1
法治社会，我就不信作恶的人能逃脱法律，有罪的人不会一辈子心安理得。祝他睡不了安稳觉。	1
真讽刺啊求真求实至善至美	1
：@人民日报@央视新闻请看看这条微博	0
看完我窒息了，太黑暗了	3
这非常的有意思，不竟让人细品！	0
法律有什么用真让人心寒	3
把有关人员也一概拉去烧了	2
没有用的百分之九十的监控都是用来掩饰安装者缺点的受害人不是看不到就是监控坏了心里没鬼的监控可以随便放出来给大家看警察也是和稀泥只有东西塞到位	1
遇到事情从来都是先想着怎么逃避责任。当官的每一点责任心和担当	1
《求真求实至善至美》	0
@央视新闻	0
不第一时间通知家长，还不让家长见孩子遗体…里面肯定有鬼	1
点不起赞了。。呵呵	1
阿土，还是勇敢的，还敢发声。	0
不让见班主任的理由是班主任年龄太小，怎么，是怕工作经验还不久的老师在家长面前暴露什么吗？真的49中你们的种种做法，不要怪大家都觉得你们有问题！	1
吃土，你去发现一下真相	0
这是什么社会？旧社会都不如……	3
有可能当时坠楼还有生命特征，学校故意拖延时间不报警抢救，尼玛学校就是刽子手，杀人犯！	2
他的同学没一个发声的吗？这多大的官威？威胁孩子谁敢说出去就开除，太黑暗了，同学一起实名举报吧，这样谁敢开除，直接把校长给开除了！	3
这种学校不关门还留着过年吗？	1
有可能是几个娃儿疯到耍，不小心推下去得，仅仅是猜测，具体还是要以官方通报为准。	0
我不相信全班同学一起对外发声，学校敢怎么样？筷子一捆断不了的原因，这些孩子不明白，大人还能不明白？！	1
明白了这学校有猫腻	1
就离谱。看了让人生气。天啊。	2
很特色	0
#成都四十九中回应学生在校高坠离世#希望地方媒体自媒体都像土哥这样多报道点有用的多问问，不要太官方了吧	0
这个社会简直太黑暗了，好不容易养到17岁的孩子，说没就没了，是我都疯了	1
哈皮学校，爬	1
救护车为啥来的那么迟？	1
悲哀！	1
这些领导这么做晚上真的睡得着吗？？？	1
求真相！	0
到底发生了什么？	0
#成都49中回应学生从楼道坠亡#	0
不是帮学校洗地，我以前看过法医写的文章，他们解剖是在殡仪馆，不是医院。	0
家长只是需要知道一个真相，不明白学校遮遮掩掩要干嘛	1
救护车走了那么久？还是根本等孩子没呼吸了才叫救护车？？？？？？	1
土哥，感谢你为这个妈妈转发	0
这是什么救护车1个多小时才到	0
已经开始chipinglun了	0
这么快就开始吃评论了？	1
逝者安息，家人节哀???希望相关部门做好防范措施，这种事情亡羊补牢，为时晚矣！追责也必不可少！！！	2
可惜了，	1
家长失子是可怜，但是经验告诉我，这种立场下发表的言论绝对存在为了引起关注的刻意夸大，隐瞒一些情节，添加主观猜疑等等问题，是不能全信的	1
太可怕了	1
真是越来越不懂了，现在连学校都尽出些藏污纳垢恶心至极的事！这背后到底有什么见不得人的东西！吐了！	2
为什么不是第一时间告诉家长？!	1
受教几十年，对警察公安局从小在心里有比神更强大的信念，但是当人生遇到最无助需要他们破案帮助的时候，你总能得到一个撕心裂肺，无可奈何的，挫败到极致的无助	3
太黑了，严厉彻查，还受害者及其家人公道！	1
